upload,caption,likes_list,hashtag,location,photo
2020-03-20T07:28:36.000Z,•#staysafeintowerspace.Kami berkomitmen mambantu mencegah penyebaran Covid-19 yang telah melanda Indonesia dengan langkah preventif sebagai berikut:1. Semua karyawan harus mencuci tangan hingga bersih sebelum memulai bekerja.2. Membersihkan outlet secara berkala dengan desinfektan.3. Menyediakan hand sanitizer untuk pelanggan kami.4. Memulngkan karyawan yang tidak fit untuk istirahat.Jadi kalian bisa merasa tenang memesan produk dari kami ya!#staysafewithus #staysafeintowerspace,37 likes,#staysafeintowerspace #staysafewithus #staysafeintowerspace,,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/90091710_232298874620504_6436458855253807896_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=X6CXdiJ7o6MAX-FTX3l&oh=163b643ceeda75000f42cd7b4ab6ae89&oe=5F3D0A44
2020-03-20T07:19:14.000Z,•The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,59 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/90089855_508647060080443_3241024554880567233_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=tZ4Cvbj3RKUAX8ANHvQ&oh=84dff238c4d99a8fe56d6929deecda32&oe=5F3A25CC
2020-03-20T04:40:25.000Z,•The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,41 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/90090258_2967086176663031_6989965941711488973_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=PGDtswZfzGoAX9KXpdh&oh=a3b87d2510696544bcf473bac6630a49&oe=5F3D75F7
2020-03-20T04:40:21.000Z,•The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,107 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/90089968_714503112422110_1664957797333356563_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=nvAdCfbsFRYAX-cSoII&oh=1c587c87a462a2c618b1fbe0d2f37abe&oe=5F3DB5DE
2020-03-18T04:29:12.000Z,"•Yay! Ada kabar gembira!Mulai sekarang kalian bisa cobain “Menu Panas Kedai Kopi Kulo”, ada 8 varian rasa loh!Lagi musim hujan gini, pas banget minum yang panas-panas bareng orang tersayang...The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",23 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/90205751_2270393026597747_2330031641977334355_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=fZjKESBgCAYAX8ibsix&oh=7e096cf3e8baa512d9bea5cc82b3e487&oe=5F3D60ED
2020-03-18T04:29:05.000Z,•The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,47 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/90091627_283042092677821_5533321690712822129_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=101&_nc_ohc=bfHnXImxZ8AAX-9zmjT&oh=660150306ce7b2f4a00af70bba029269&oe=5F3CA1ED
2020-03-18T04:28:26.000Z,"•Yay! Ada kabar gembira!Mulai sekarang kalian bisa cobain “Menu Panas Kedai Kopi Kulo”, ada 8 varian rasa loh!Lagi musim hujan gini, pas banget minum yang panas-panas bareng orang tersayang...The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",40 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/89969181_2948333488579704_5688047902270336836_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=nX1C9iZCMwIAX8xZeMi&oh=fb761caa7c02674cb33291245a5e3667&oe=5F3AD7A5
2020-03-17T04:27:55.000Z,•The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,43 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/90205238_684428498993153_3269910924911968036_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=0sAT_JhLTVsAX-wc30x&oh=3c43d0b2a72df8d4b6c0bd1ebca2e274&oe=5F3C78FF
2020-03-17T04:24:33.000Z,•The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,94 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/90090242_639087876928228_8055873121747429135_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=-I4VcIro6nYAX8bp1op&oh=9190e28eeac2f8ec4d2aa36bd6e5f511&oe=5F3CFF0C
2020-03-16T07:13:02.000Z,•ORDER HERE.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,45 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/89933834_191061708994951_7939286551410681498_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=NaVUhP7miUUAX946xgi&oh=d559105370ef0d279fbe80e2431c9567&oe=5F3A7610
2020-03-16T07:10:56.000Z,•The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,66 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/90478899_515805352457123_4973975281931935018_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=lWH0zvblcPkAX9Qh_EM&oh=6c42ef6ddb0d43c80a4702815213a122&oe=5F3ABD3A
2020-03-15T11:06:43.000Z,"•Toweristi, kira-kira kalo kalian lagi nugas di @thetower_space lebih enakan ditemenin playlist lagu jazz / accoustic sih?.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",51 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/89950741_1001209770281397_555644683509279800_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=sA4B3D2eRGcAX-0G-Cg&oh=4a44de3a5fb5f926e2e07444f401b33f&oe=5F3ACC86
2020-03-15T09:14:14.000Z,•Happy Weekend!.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,37 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/89671313_156163835518160_2556485474522876526_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=wCRv4JEFJ8gAX8REgPs&oh=335dbe3eba8a99077a64b720d832658b&oe=5F3B8F5A
2020-03-15T09:10:20.000Z,"•Come, create your creative event with us, let’s discuss together! 🖤.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",89 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/89817979_203981507493519_2950474086106246789_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=103&_nc_ohc=MzPuL6zdIlgAX__3tRC&oh=5af7a6a3d1f0e5669f32ed0b52629023&oe=5F3A3B3A
2020-03-15T09:07:23.000Z,•Happy Sunday!.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,44 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/90144933_848449742300546_8662901829787180634_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=6WV9XBDjL_IAX8_zHZy&oh=e7fb208d1e65336d54dad15729e2d55d&oe=5F3D9602
2020-03-13T11:32:56.000Z,•CUTENESS OVERLOAD!.Come and Join US at THE TOWER SPACE.13-14 Maret 2020See you! ❤️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,59 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/89715406_636711933760086_3377591452937061674_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=j-ltTV7OXCYAX-B6LQ1&oh=8567aa8b7097469d011bea3accc19beb&oe=5F3A4430
2020-03-13T11:31:26.000Z,•CUTENESS OVERLOAD!.Come and Join US at THE TOWER SPACE.13-14 Maret 2020See you! ❤️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,46 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/89848101_135170191246251_6644743533459630939_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=103&_nc_ohc=TlmW7FpoJa8AX9LKGRK&oh=e0f2dbbbecfc4736ad216342c59529fd&oe=5F3A8A83
2020-03-13T11:30:01.000Z,•CUTENESS OVERLOAD!.Come and Join US at THE TOWER SPACE.13-14 Maret 2020See you! ❤️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,49 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/89856138_1894092777388207_5570593041829949085_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=YzMF56KaaGYAX9CVV2P&oh=d8a505e952932fe24f8a86693578675b&oe=5F3DC89B
2020-03-13T11:23:53.000Z,•Come and Join US at THE TOWER SPACE.It’s FREE!!!See you! ❤️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,26 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/90090537_121765879415393_2839083526503290627_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=F6Dj75yHTGkAX--4Qxq&oh=63abc083432523398411d7f043077306&oe=5F3C90F0
2020-03-12T04:53:35.000Z,•Come and Join US at THE TOWER SPACE.It’s FREE!!!See you! ❤️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,36 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/89365104_252406099097309_7579631550706035716_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=-0d8xhTD73oAX9VlyNE&oh=ab5b03634e8a3926a4557305d43d5891&oe=5F3D5F31
2020-03-12T04:52:57.000Z,•Come and Join US at THE TOWER SPACE.It’s FREE!!!See you! ❤️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,33 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/89275971_541286023158840_553505103964715071_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=vULmNSJy0z8AX-1sD0g&oh=046e2c42cec3d5aa1bf53c4ba7a6f8a6&oe=5F3A415A
2020-03-12T04:52:43.000Z,•Come and Join US at THE TOWER SPACE.It’s FREE!!!See you! ❤️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,22 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/89358381_134662537972847_8681892330975602662_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=jvESS9MJzroAX8gKSkQ&oh=c6061a73a2c38596cce8357f0f7e9994&oe=5F3AA567
2020-03-12T04:52:35.000Z,•Come and Join US at THE TOWER SPACE.It’s FREE!!!See you! ❤️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,28 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/89341877_1128290254192520_6689880520243055572_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=JdAUGk6QrnYAX_EoJnR&oh=4fda1d492c3912d7287cd627f6f3225f&oe=5F3D57DB
2020-03-12T04:52:24.000Z,•Come and Join US at THE TOWER SPACE.It’s FREE!!!See you! ❤️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,22 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/89373129_1411635085677993_3360350184329515109_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Qb-IvAQYwCoAX_oOW7f&oh=23992414966ac47c149bcdac9a08f8cd&oe=5F3C2D00
2020-03-11T03:57:33.000Z,•Tape Stick x Matcha Latte 😋.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,48 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/89859944_900578067026828_4864656209379798422_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=wPL1IKyUqQkAX_CzY0-&oh=e450ebf3649ef9ae39ea7daae329ca3e&oe=5F3DB260
2020-03-10T16:37:25.000Z,•The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,52 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/89219902_103683531187409_6790066567212869012_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=4OYl3v_sMB8AX_b8NUT&oh=1933df689416adaf75572084fd61c4ac&oe=5F3A9A44
2020-03-10T15:57:20.000Z,•How’s your day?.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,58 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/89369003_657901494969761_4880191503986514189_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=j4LhPDZC1ecAX-nU0Fn&oh=9c8a061bcf8bf1c708e26547cfdb5e8c&oe=5F3C35D8
2020-03-10T15:26:49.000Z,•#ayoproduktif di @thetower_space 👩🏻‍💻.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,54 likes,#ayoproduktif #thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/87668227_198058214863075_2371194059176139796_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=s0xW34M8XVoAX-FsDSn&oh=9f835336d6beea8f425599b5f9e53c5e&oe=5F3C4E0C
2020-03-07T13:45:47.000Z,•ES KOPI KULO.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,43 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/87511122_3286233018073301_3071144205911559822_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=tbCCSHmLlKwAX8K-USq&oh=8b2505374ba43a0d4eff7268ead58995&oe=5F3D6B9B
2020-03-07T13:43:44.000Z,•The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,47 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/89046120_3160922843918261_1216091947749557572_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=FumvEZxC2gYAX80-qKH&oh=c9230e36bd73420aaaf9d1641f831453&oe=5F3ADAF5
2020-03-06T06:03:31.000Z,•“Loving our Cookies & Cream!”.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,80 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/88458012_155090978871753_4985947052543624283_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=dYHghQpfUfcAX_stm0t&oh=3aefc14392b7b05630ef4c94b2d55372&oe=5F3A7CC5
2020-03-04T11:55:35.000Z,•CREW.@thetower_space 🖤.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,120 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/88981641_238949417136006_1281904543526488850_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=1dRGxhkKN6gAX-U0mMu&oh=e646608e776d7a955f610c8a0de05b3c&oe=5F3A4DBF
2020-02-28T15:39:05.000Z,"•Ga cuma buat anak muda, yang udah senior gak kalah juga dong. Yuk, rencanakan reuni bareng temen-temen kamu di @thetower_space 🖤.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",55 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/88279340_194580395090115_7263247510012727767_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=103&_nc_ohc=rSJJ089mmvkAX_85mD5&oh=596535d1734e7568322cdefee9efffe9&oe=5F3B9E79
